property_id,locality_name,postal_code,latitude,longitude,property_type,property_subtype,price,type_of_sale,number_of_rooms,living_area,kitchen_type,fully_equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface_of_good,number_of_facades,swimming_pool,state_of_building,main_city,province
10899411,bredene,8450,51.2461,2.959013,APARTMENT,APARTMENT,319900.0,BUY_REGULAR,7.0,80.0,INSTALLED,1.0,,0,,,,,,,,,bredene,west-vlaanderen
10876984,sint-denijs-westrem,9051,51.0274241,3.696983,APARTMENT,APARTMENT,320000.0,BUY_REGULAR,,90.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,11.0,1.0,,,,0.0,,gent,oost-vlaanderen
11031704,leuven,3000,50.8800899,4.7074722,APARTMENT,APARTMENT,467250.0,BUY_REGULAR,,105.0,,,,0,,,,,,3.0,,GOOD,leuven,vlaams-brabant
11077994,antwerpen,2018,51.2088267,4.4341609,APARTMENT,FLAT_STUDIO,147000.0,BUY_REGULAR,,51.0,INSTALLED,1.0,,0,,,,,,2.0,,JUST_RENOVATED,antwerpen,antwerpen
10356307,knokke-heist,8300,,,APARTMENT,APARTMENT,2250000.0,BUY_REGULAR,3.0,85.0,USA_HYPER_EQUIPPED,1.0,1.0,0,1.0,,,,,2.0,0.0,AS_NEW,knokke-heist,west-vlaanderen
11143952,ukkel,1180,50.8008712,4.3353263,APARTMENT,GROUND_FLOOR,328000.0,BUY_REGULAR,,88.0,INSTALLED,1.0,0.0,0,1.0,78.0,,,,2.0,,GOOD,ukkel,brussel
11113545,leuven,3000,50.8743265,4.6938722,APARTMENT,FLAT_STUDIO,235000.0,BUY_REGULAR,1.0,33.0,,,,0,,,,,,,,GOOD,leuven,vlaams-brabant
10563032,leuven,3000,50.9255789,4.7127726,APARTMENT,PENTHOUSE,490000.0,BUY_REGULAR,14.0,138.0,,,,0,1.0,73.0,,,,,,GOOD,leuven,vlaams-brabant
11012760,etterbeek,1040,50.8389025,4.3986498,APARTMENT,PENTHOUSE,875000.0,BUY_REGULAR,,187.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,25.0,,,,2.0,0.0,JUST_RENOVATED,etterbeek,brussel
11052648,brussel,1000,50.8463577,4.3897997,APARTMENT,DUPLEX,275000.0,BUY_REGULAR,,110.0,NOT_INSTALLED,1.0,0.0,0,1.0,26.0,,,,2.0,0.0,TO_RENOVATE,brussel,brussel
11158446,antwerpen (2018),2018,51.2090275,4.4113768,APARTMENT,APARTMENT,325000.0,BUY_REGULAR,5.0,66.0,,1.0,,0,1.0,4.0,,,,,,,antwerpen,antwerpen
11016424,antwerpen,2060,51.2338232,4.4270923,APARTMENT,APARTMENT,374000.0,BUY_REGULAR,,111.0,INSTALLED,1.0,0.0,0,1.0,20.0,,,,2.0,0.0,AS_NEW,antwerpen,antwerpen
10857264,roeselare,8800,50.9494821,3.1283953,APARTMENT,APARTMENT,259000.0,BUY_REGULAR,9.0,95.0,,,,0,1.0,11.0,,,,,,GOOD,roeselare,west-vlaanderen
11128312,gent,9000,51.0499226,3.7238132,APARTMENT,APARTMENT,644393.0,BUY_REGULAR,,77.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,9.0,,,,2.0,0.0,AS_NEW,gent,oost-vlaanderen
11030892,brussel,1000,50.8161189,4.374468,APARTMENT,KOT,223500.0,BUY_REGULAR,,26.0,INSTALLED,1.0,1.0,0,,,,,,2.0,0.0,AS_NEW,brussel,brussel
10961292,brussel,1120,50.8929697,4.3824761,APARTMENT,APARTMENT,300000.0,BUY_REGULAR,,91.0,USA_INSTALLED,1.0,0.0,0,1.0,8.0,,,,3.0,,AS_NEW,brussel,brussel
10783813,wellin,6920,50.0818936,5.1150525,APARTMENT,APARTMENT,219000.0,BUY_REGULAR,,103.0,INSTALLED,1.0,0.0,0,1.0,19.0,,,,,0.0,AS_NEW,wellin,luxemburg
10338864,turnhout,2300,51.3196706,4.921978,APARTMENT,APARTMENT,175000.0,BUY_REGULAR,,114.0,,,0.0,0,1.0,,,,,4.0,,GOOD,turnhout,antwerpen
10483758,asse,1731,50.8824414,4.2698137,APARTMENT,APARTMENT,189000.0,BUY_REGULAR,,70.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,16.0,,,,4.0,,GOOD,asse,vlaams-brabant
11110802,middelkerke,8430,51.1853142,2.8122745,APARTMENT,APARTMENT,197000.0,BUY_REGULAR,1.0,88.0,,1.0,,0,1.0,5.0,,,,,,TO_BE_DONE_UP,middelkerke,west-vlaanderen
11149476,merchtem,1785,50.9602597,4.2393362,APARTMENT,GROUND_FLOOR,265000.0,BUY_REGULAR,1.0,110.0,,1.0,,0,,,,,,,,GOOD,merchtem,vlaams-brabant
11157918,wondelgem,9032,51.0976394,3.7171776,APARTMENT,APARTMENT,265000.0,BUY_REGULAR,2.0,115.0,,1.0,,0,,,,,,3.0,,,gent,oost-vlaanderen
11147476,de haan,8420,51.3004559,3.0781179,APARTMENT,APARTMENT,249000.0,BUY_REGULAR,1.0,56.0,,,,0,,,,,,,,GOOD,de haan,west-vlaanderen
11162129,wetteren,9230,51.0085035,3.8742903,APARTMENT,APARTMENT,338000.0,BUY_REGULAR,,94.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,20.0,,,,4.0,0.0,AS_NEW,wetteren,oost-vlaanderen
11125624,wilrijk,2610,51.1781542,4.4232525,APARTMENT,APARTMENT,224000.0,BUY_REGULAR,,92.0,USA_HYPER_EQUIPPED,1.0,,0,1.0,9.0,,,,4.0,,GOOD,antwerpen,antwerpen
11144672,sint-truiden,3800,50.8140764,5.1869392,APARTMENT,APARTMENT,219000.0,BUY_REGULAR,,71.0,SEMI_EQUIPPED,1.0,,0,,,,,,2.0,,GOOD,sint-truiden,limburg
11095769,sint-denijs-westrem,9051,51.0274241,3.696983,APARTMENT,APARTMENT,390000.0,BUY_REGULAR,5.0,96.0,HYPER_EQUIPPED,1.0,,0,1.0,26.0,,,,,,GOOD,gent,oost-vlaanderen
10879216,elsene,1050,50.8267321,4.3651241,APARTMENT,APARTMENT,895000.0,BUY_REGULAR,,280.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,,,,,,0.0,AS_NEW,elsene,brussel
11152993,zwijndrecht,2070,51.2119633,4.332682,APARTMENT,APARTMENT,280880.0,BUY_REGULAR,7.0,89.0,,,,0,,,1.0,20.0,,,,,zwijndrecht,antwerpen
11150592,schaarbeek,1030,50.8514326,4.3925692,APARTMENT,DUPLEX,289000.0,BUY_REGULAR,,75.0,HYPER_EQUIPPED,1.0,0.0,0,,,,,,2.0,,JUST_RENOVATED,schaarbeek,brussel
11162337,tessenderlo,3980,51.0710326,5.0914801,APARTMENT,APARTMENT,179000.0,BUY_REGULAR,,90.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,,,,,2.0,,GOOD,tessenderlo,limburg
10009016,middelkerke,8430,51.1898617,2.819388,APARTMENT,APARTMENT,449000.0,BUY_REGULAR,,75.0,NOT_INSTALLED,1.0,,1,,,,,,2.0,,JUST_RENOVATED,middelkerke,west-vlaanderen
11072736,aalst,9300,50.9594239,4.0533697,APARTMENT,APARTMENT,317000.0,BUY_REGULAR,,115.0,HYPER_EQUIPPED,1.0,,1,1.0,15.0,1.0,70.0,,,,,aalst,oost-vlaanderen
11108049,liège rocourt,4000,50.684942,5.5505291,APARTMENT,DUPLEX,270000.0,BUY_REGULAR,,109.0,INSTALLED,1.0,,0,1.0,8.0,,,,2.0,0.0,AS_NEW,liège,luik
11153307,evere,1140,50.859963,4.4210558,APARTMENT,APARTMENT,325000.0,BUY_REGULAR,,102.0,USA_HYPER_EQUIPPED,1.0,,0,1.0,18.0,,,,3.0,0.0,AS_NEW,evere,brussel
10526557,brussel,1000,50.8431177,4.3586166,APARTMENT,FLAT_STUDIO,335000.0,BUY_REGULAR,,58.0,USA_INSTALLED,1.0,0.0,0,,,,,,2.0,0.0,JUST_RENOVATED,brussel,brussel
11143647,pentagone (bruxelles),1000,50.8519199,4.344205,APARTMENT,APARTMENT,250000.0,BUY_REGULAR,,60.0,,,0.0,0,,,,,,3.0,0.0,,brussel,brussel
11068363,gent,9000,51.0380709,3.7167439,APARTMENT,APARTMENT,250000.0,BUY_REGULAR,9.0,47.0,,1.0,,0,,,,,,2.0,,GOOD,gent,oost-vlaanderen
11156162,dentergem,8720,50.9589608,3.4085554,APARTMENT,APARTMENT,235000.0,BUY_REGULAR,10.0,115.0,INSTALLED,1.0,,0,1.0,,,,,,,,dentergem,west-vlaanderen
10776501,eeklo,9900,51.187873,3.5592843,APARTMENT,APARTMENT,295000.0,BUY_REGULAR,11.0,75.0,INSTALLED,1.0,,0,1.0,12.0,,,,,,GOOD,eeklo,oost-vlaanderen
10853588,knokke-heist,8300,51.3455053,3.2877366,APARTMENT,APARTMENT,795000.0,BUY_REGULAR,,90.0,HYPER_EQUIPPED,1.0,1.0,0,1.0,7.0,,,,,0.0,AS_NEW,knokke-heist,west-vlaanderen
11161519,machelen (1830),1830,50.9059136,4.4292521,APARTMENT,APARTMENT,325000.0,BUY_REGULAR,9.0,85.0,INSTALLED,1.0,,0,1.0,12.0,,,,,,,machelen,vlaams-brabant
11156534,hasselt,3500,50.9324898,5.3352728,APARTMENT,APARTMENT,149000.0,BUY_REGULAR,,60.0,SEMI_EQUIPPED,1.0,0.0,0,1.0,6.0,,,,,,,hasselt,limburg
11155988,wilrijk,2610,51.1780405,4.4234961,APARTMENT,APARTMENT,259000.0,BUY_REGULAR,,100.0,INSTALLED,1.0,,1,1.0,9.0,,,,3.0,,GOOD,antwerpen,antwerpen
9437060,jette,1090,50.8732916,4.3368666,APARTMENT,APARTMENT,209000.0,BUY_REGULAR,,92.0,SEMI_EQUIPPED,1.0,0.0,0,1.0,6.0,,,,2.0,0.0,GOOD,jette,brussel
10907006,bierbeek,3360,50.8558443,4.7765579,APARTMENT,APARTMENT,744540.0,BUY_REGULAR,,130.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,24.0,,,,4.0,1.0,AS_NEW,bierbeek,vlaams-brabant
10921940,leuven,3000,50.8558443,4.7765579,APARTMENT,DUPLEX,612860.0,BUY_REGULAR,,122.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,6.0,,,,4.0,1.0,AS_NEW,leuven,vlaams-brabant
10599104,knokke,8300,51.3494485,3.2890094,APARTMENT,APARTMENT,695000.0,BUY_REGULAR,11.0,75.0,,,,0,1.0,,,,,,,AS_NEW,knokke-heist,west-vlaanderen
11143649,pentagone (bruxelles),1000,50.8519199,4.344205,APARTMENT,APARTMENT,230000.0,BUY_REGULAR,,70.0,,,0.0,0,,,,,,3.0,0.0,,brussel,brussel
11030896,anderlecht,1070,50.8322825,4.3237558,APARTMENT,PENTHOUSE,440000.0,BUY_REGULAR,,113.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,28.0,1.0,23.0,,2.0,0.0,AS_NEW,anderlecht,brussel
11151124,ukkel,1180,50.7989782,4.3618205,APARTMENT,APARTMENT,550000.0,BUY_REGULAR,,143.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,12.0,,,,4.0,0.0,AS_NEW,ukkel,brussel
11083884,mortsel,2640,51.1693926,4.4471953,APARTMENT,APARTMENT,249000.0,BUY_REGULAR,,74.0,INSTALLED,1.0,,0,1.0,4.0,,,,2.0,,JUST_RENOVATED,mortsel,antwerpen
10984897,assebroek,8310,51.1932222,3.2317366,APARTMENT,APARTMENT,449000.0,BUY_REGULAR,11.0,95.0,,,,0,,,,,,,,,brugge,west-vlaanderen
11009147,brussel,1000,,,APARTMENT,DUPLEX,440000.0,BUY_REGULAR,,110.0,USA_HYPER_EQUIPPED,1.0,0.0,0,,,,,,2.0,0.0,AS_NEW,brussel,brussel
11098817,brussel,1000,50.8514955,4.3405861,APARTMENT,LOFT,495000.0,BUY_REGULAR,8.0,149.0,INSTALLED,1.0,,0,1.0,10.0,,,,,,,brussel,brussel
11011512,sint-niklaas,9100,51.1492969,4.1751762,APARTMENT,APARTMENT,459000.0,BUY_REGULAR,,118.0,INSTALLED,1.0,,0,1.0,17.0,,,,,,GOOD,sint-niklaas,oost-vlaanderen
11152075,kapellen,2950,51.3130068,4.4263667,APARTMENT,APARTMENT,209000.0,BUY_REGULAR,2.0,58.0,,1.0,,0,1.0,6.0,,,,,,GOOD,kapellen,antwerpen
11143028,assebroek,8310,51.1996061,3.2328748,APARTMENT,APARTMENT,289000.0,BUY_REGULAR,1.0,100.0,,1.0,,0,,,,,,,,GOOD,brugge,west-vlaanderen
10075663,waregem,8790,50.8848955,3.4271447,APARTMENT,APARTMENT,315000.0,BUY_REGULAR,8.0,86.0,,,,0,1.0,20.0,,,,,,,waregem,west-vlaanderen
10982879,wemmel,1780,50.9101993,4.3035002,APARTMENT,APARTMENT,245000.0,BUY_REGULAR,1.0,87.0,,1.0,,0,,,,,,,,GOOD,wemmel,vlaams-brabant
11160048,oostende,8400,51.2145082,2.9074849,APARTMENT,APARTMENT,225000.0,BUY_REGULAR,,103.0,SEMI_EQUIPPED,1.0,,1,,,,,,,,GOOD,oostende,west-vlaanderen
11025598,lier,2500,51.1388843,4.5625876,APARTMENT,GROUND_FLOOR,280000.0,BUY_REGULAR,5.0,69.0,USA_INSTALLED,1.0,,0,1.0,25.0,1.0,220.0,,,0.0,JUST_RENOVATED,lier,antwerpen
10911002,oostende,8400,51.2307575,2.9171628,APARTMENT,APARTMENT,349000.0,BUY_REGULAR,9.0,73.0,,,,0,1.0,3.0,,,,,,,oostende,west-vlaanderen
11075224,lebbeke,9280,50.9974227,4.1266001,APARTMENT,DUPLEX,320000.0,BUY_REGULAR,,141.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,18.0,,,,,0.0,,lebbeke,oost-vlaanderen
11154562,kontich,2550,51.1438293,4.4093347,APARTMENT,APARTMENT,695000.0,BUY_REGULAR,,164.0,,1.0,0.0,0,1.0,23.0,,,,2.0,0.0,,kontich,antwerpen
11159940,luik,4020,50.6401794,5.588265,APARTMENT,APARTMENT,175000.0,BUY_REGULAR,,80.0,,1.0,0.0,0,1.0,3.0,,,,,0.0,GOOD,liège,luik
10895223,vilvoorde,1800,50.9228315,4.4213012,APARTMENT,APARTMENT,394586.0,BUY_REGULAR,,116.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,13.0,,,,4.0,,AS_NEW,vilvoorde,vlaams-brabant
11159326,nieuwerkerken,3850,50.8767194,5.2399592,APARTMENT,APARTMENT,270000.0,BUY_REGULAR,,126.0,HYPER_EQUIPPED,1.0,,0,1.0,17.0,,,,2.0,,JUST_RENOVATED,nieuwerkerken,limburg
11142804,sint-agatha-berchem,1082,,,APARTMENT,APARTMENT,270000.0,BUY_REGULAR,,90.0,INSTALLED,1.0,0.0,0,,,,,,3.0,,,sint-agatha-berchem,brussel
10917046,aalst,9320,50.9183992,4.0554211,APARTMENT,DUPLEX,332500.0,BUY_REGULAR,,160.0,USA_HYPER_EQUIPPED,1.0,,0,1.0,43.0,,,,3.0,,AS_NEW,aalst,oost-vlaanderen
11144566,deurne,2100,51.2233327,4.4541407,APARTMENT,APARTMENT,215000.0,BUY_REGULAR,,79.0,INSTALLED,1.0,,1,,,,,,2.0,,GOOD,antwerpen,antwerpen
11074182,heist-aan-zee,8301,51.3398524,3.2414056,APARTMENT,APARTMENT,690000.0,BUY_REGULAR,10.0,85.0,HYPER_EQUIPPED,1.0,,0,1.0,21.0,,,,,,GOOD,knokke-heist,west-vlaanderen
11120180,deurne (antwerpen),2100,51.2297525,4.4826011,APARTMENT,APARTMENT,239500.0,BUY_REGULAR,,67.0,,,0.0,0,,,,,,2.0,0.0,GOOD,antwerpen,antwerpen
10815551,brussels,1000,50.9038447,4.3861531,APARTMENT,APARTMENT,205000.0,BUY_REGULAR,,86.0,,1.0,0.0,0,1.0,8.0,,,,3.0,0.0,TO_RESTORE,brussel,brussel
11155505,kinrooi,3640,51.1422814,5.7412892,APARTMENT,APARTMENT,282000.0,BUY_REGULAR,,116.0,INSTALLED,1.0,,1,1.0,12.0,1.0,,,,,,kinrooi,limburg
11062102,vorst,1190,50.813238,4.3346435,APARTMENT,APARTMENT,325000.0,BUY_REGULAR,,91.0,INSTALLED,1.0,0.0,0,,,,,,2.0,0.0,TO_BE_DONE_UP,vorst,brussel
11131567,knokke-heist,8300,51.3472023,3.2853196,APARTMENT,APARTMENT,1195000.0,BUY_REGULAR,,118.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,18.0,,,,2.0,0.0,AS_NEW,knokke-heist,west-vlaanderen
10498286,sint-lievens-houtem,9520,50.9217864,3.8553485,APARTMENT,DUPLEX,299000.0,BUY_REGULAR,,177.0,INSTALLED,1.0,0.0,0,1.0,,,,,3.0,,AS_NEW,sint-lievens-houtem,oost-vlaanderen
11103372,oudergem,1160,50.8221692,4.401083,APARTMENT,APARTMENT,715000.0,BUY_REGULAR,,131.0,,,,0,1.0,39.0,,,,,,,oudergem,brussel
10852199,schaarbeek,1030,50.8488448,4.3987319,APARTMENT,APARTMENT,325000.0,BUY_REGULAR,,95.0,NOT_INSTALLED,1.0,,1,,,,,,2.0,,GOOD,schaarbeek,brussel
11128430,sint-pieters-leeuw,1600,50.786723,4.2898047,APARTMENT,LOFT,435000.0,BUY_REGULAR,,175.0,HYPER_EQUIPPED,1.0,,0,1.0,,,,,,0.0,GOOD,sint-pieters-leeuw,vlaams-brabant
11148655,aalst (9300),9300,50.9426963,4.0421068,APARTMENT,PENTHOUSE,279000.0,BUY_REGULAR,8.0,111.0,,,,0,,,,,,,,,aalst,oost-vlaanderen
10971621,sint-pieters-leeuw,1600,50.7885426,4.2823813,APARTMENT,APARTMENT,235000.0,BUY_REGULAR,,78.0,SEMI_EQUIPPED,1.0,0.0,0,1.0,37.0,,,,,0.0,TO_BE_DONE_UP,sint-pieters-leeuw,vlaams-brabant
11151974,meerle,2328,51.4742251,4.7988032,APARTMENT,APARTMENT,329000.0,BUY_REGULAR,,107.0,INSTALLED,1.0,,1,1.0,,,,,3.0,,GOOD,hoogstraten,antwerpen
11081714,oostende,8400,51.2350194,2.9178028,APARTMENT,APARTMENT,338000.0,BUY_REGULAR,,90.0,INSTALLED,1.0,0.0,0,1.0,9.0,,,,2.0,0.0,GOOD,oostende,west-vlaanderen
10333352,wezembeek-oppem,1970,50.8454226,4.4848799,APARTMENT,TRIPLEX,595000.0,BUY_REGULAR,,170.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,9.0,,,,2.0,0.0,AS_NEW,wezembeek-oppem,vlaams-brabant
10267842,vilvoorde,1800,50.9258341,4.4423874,APARTMENT,GROUND_FLOOR,314000.0,BUY_REGULAR,,104.0,,,0.0,0,1.0,8.0,1.0,17.0,,2.0,0.0,GOOD,vilvoorde,vlaams-brabant
9535092,sint-jans-molenbeek,1080,50.8487125,4.3040402,APARTMENT,APARTMENT,209000.0,BUY_REGULAR,,81.0,INSTALLED,1.0,0.0,0,1.0,6.0,,,,2.0,0.0,AS_NEW,sint-jans-molenbeek,brussel
11117961,geraardsbergen,9500,50.7750555,3.8822419,APARTMENT,APARTMENT,299000.0,BUY_REGULAR,,129.0,USA_INSTALLED,1.0,0.0,0,1.0,,,,,2.0,0.0,AS_NEW,geraardsbergen,oost-vlaanderen
11149054,sleidinge,9940,51.1327884,3.6790739,APARTMENT,GROUND_FLOOR,295000.0,BUY_REGULAR,,80.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,15.0,,,,2.0,0.0,AS_NEW,evergem,oost-vlaanderen
10922040,leuven,3000,50.8558443,4.7765579,APARTMENT,APARTMENT,488280.0,BUY_REGULAR,,96.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,6.0,,,,4.0,1.0,AS_NEW,leuven,vlaams-brabant
11149525,antwerpen,2000,51.2216914,4.4168131,APARTMENT,APARTMENT,729000.0,BUY_REGULAR,,162.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,10.0,,,,2.0,0.0,AS_NEW,antwerpen,antwerpen
11099209,berchem,2600,51.186354,4.4424231,APARTMENT,APARTMENT,487500.0,BUY_REGULAR,,150.0,HYPER_EQUIPPED,1.0,,1,1.0,25.0,,,,,,JUST_RENOVATED,antwerpen,antwerpen
11159928,wichelen,9260,50.989948,3.9268282,APARTMENT,DUPLEX,229000.0,BUY_REGULAR,1.0,70.0,,,,0,1.0,,,,,,,GOOD,wichelen,oost-vlaanderen
11132277,deurne,2100,51.2233142,4.4584671,APARTMENT,APARTMENT,189000.0,BUY_REGULAR,,97.0,SEMI_EQUIPPED,1.0,,0,1.0,3.0,,,,3.0,,GOOD,antwerpen,antwerpen
11161461,knokke-zoute,8300,51.3564144,3.3060421,APARTMENT,APARTMENT,825000.0,BUY_REGULAR,7.0,70.0,,,,0,,,,,,,,,knokke-heist,west-vlaanderen
11146551,leuven,3000,50.8735569,4.7193955,APARTMENT,KOT,193000.0,BUY_REGULAR,,18.0,,,1.0,0,,,,,,4.0,,AS_NEW,leuven,vlaams-brabant
11162951,genepiën,1470,50.6145239,4.4516273,APARTMENT,APARTMENT,270000.0,BUY_REGULAR,,92.0,INSTALLED,1.0,,1,1.0,5.0,,,,4.0,,,genappe,waals-brabant
10927336,blankenberge,8370,51.3171425,3.1327498,APARTMENT,APARTMENT,445000.0,BUY_REGULAR,1.0,116.0,,,,0,1.0,,,,,,,GOOD,blankenberge,west-vlaanderen
11137767,sint-pieters-woluwe,1150,50.8416606,4.4198909,APARTMENT,APARTMENT,400000.0,BUY_REGULAR,,83.0,USA_HYPER_EQUIPPED,1.0,0.0,0,,,,,,2.0,0.0,JUST_RENOVATED,sint-pieters-woluwe,brussel
11160020,diksmuide,8600,51.0332165,2.868563,APARTMENT,APARTMENT,296200.0,BUY_REGULAR,3.0,95.0,,1.0,,0,1.0,8.0,,,,,,GOOD,diksmuide,west-vlaanderen
11129211,waver,1300,50.7079983,4.6153455,APARTMENT,APARTMENT,269000.0,BUY_REGULAR,,100.0,INSTALLED,1.0,,1,1.0,6.0,,,,2.0,,GOOD,wavre,waals-brabant
11157287,beveren-waas,9120,51.214945,4.2528931,APARTMENT,APARTMENT,229000.0,BUY_REGULAR,,128.0,INSTALLED,1.0,0.0,0,,,,,,2.0,0.0,GOOD,beveren-waas,oost-vlaanderen
11161300,mechelen,2800,51.0240088,4.468717,APARTMENT,APARTMENT,324000.0,BUY_REGULAR,4.0,81.0,,,,0,1.0,13.0,,,,,,,mechelen,antwerpen
11120246,oud-turnhout (oud-turnhout),2360,51.3170994,4.9812579,APARTMENT,GROUND_FLOOR,175000.0,BUY_REGULAR,,101.0,,,0.0,0,,,,,,2.0,0.0,,oud-turnhout,antwerpen
11133719,sint-pieters-woluwe,1150,50.8239042,4.4576567,APARTMENT,GROUND_FLOOR,360000.0,BUY_REGULAR,,100.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,10.0,,,,2.0,0.0,AS_NEW,sint-pieters-woluwe,brussel
11036913,deinze,9800,50.9813272,3.5292559,APARTMENT,APARTMENT,315000.0,BUY_REGULAR,8.0,84.0,INSTALLED,1.0,,0,1.0,22.0,,,,,,GOOD,deinze,oost-vlaanderen
11009359,nieuwpoort,8620,,,APARTMENT,APARTMENT,460000.0,BUY_REGULAR,10.0,69.0,HYPER_EQUIPPED,1.0,,0,,,,,,,,GOOD,nieuwpoort,west-vlaanderen
11142581,waver,1300,50.718422,4.6106532,APARTMENT,APARTMENT,149000.0,BUY_REGULAR,,60.0,INSTALLED,1.0,,1,,,,,,4.0,,GOOD,wavre,waals-brabant
11138591,nieuwpoort,8620,51.1317421,2.7572901,APARTMENT,APARTMENT,449000.0,BUY_REGULAR,1.0,124.0,,1.0,,0,,,1.0,10.0,,,,GOOD,nieuwpoort,west-vlaanderen
11117825,gent,9000,51.0553262,3.7069181,APARTMENT,APARTMENT,485000.0,BUY_REGULAR,11.0,88.0,,,,0,1.0,100.0,,,,,,,gent,oost-vlaanderen
11108528,herent winksele,3020,50.9023117,4.6467229,APARTMENT,APARTMENT,325000.0,BUY_REGULAR,,71.0,INSTALLED,1.0,0.0,0,1.0,15.0,,,,2.0,0.0,GOOD,herent,vlaams-brabant
10616045,knokke-zoute,8300,51.3528274,3.2971953,APARTMENT,APARTMENT,1495000.0,BUY_REGULAR,10.0,110.0,HYPER_EQUIPPED,1.0,,0,,,,,,4.0,,GOOD,knokke-heist,west-vlaanderen
10952301,knokke-heist,8300,51.3482327,3.2887867,APARTMENT,APARTMENT,320000.0,BUY_REGULAR,4.0,38.0,,,,0,,,,,,,,GOOD,knokke-heist,west-vlaanderen
11030033,brussel,1000,50.8558081,4.3555216,APARTMENT,APARTMENT,299000.0,BUY_REGULAR,3.0,72.0,,,1.0,0,,,,,,,,GOOD,brussel,brussel
11158592,brussel,1000,50.8185701,4.3838828,APARTMENT,APARTMENT,275000.0,BUY_REGULAR,,60.0,,,,1,,,,,,2.0,,TO_BE_DONE_UP,brussel,brussel
11018500,sint-pieters-woluwe,1150,,,APARTMENT,PENTHOUSE,995000.0,BUY_REGULAR,4.0,206.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,25.0,,,,3.0,0.0,JUST_RENOVATED,sint-pieters-woluwe,brussel
10686935,oostende,8400,51.2347693,2.9172825,APARTMENT,APARTMENT,1500000.0,BUY_REGULAR,12.0,170.0,HYPER_EQUIPPED,1.0,,0,,,,,,,,GOOD,oostende,west-vlaanderen
11156222,merksem,2170,51.2426601,4.4343726,APARTMENT,APARTMENT,229500.0,BUY_REGULAR,,104.0,INSTALLED,1.0,,1,1.0,14.0,,,,2.0,,TO_BE_DONE_UP,antwerpen,antwerpen
10500757,sint-pieters-woluwe,1150,50.8331628,4.447749,APARTMENT,DUPLEX,295000.0,BUY_REGULAR,,115.0,USA_HYPER_EQUIPPED,1.0,0.0,0,,,,,,2.0,0.0,AS_NEW,sint-pieters-woluwe,brussel
11120247,deurne (antwerpen),2100,51.2236141,4.4663464,APARTMENT,APARTMENT,275000.0,BUY_REGULAR,,83.0,,,0.0,0,1.0,13.0,,,,2.0,0.0,GOOD,antwerpen,antwerpen
11145899,knokke-heist,8300,51.3524891,3.2854547,APARTMENT,APARTMENT,2095000.0,BUY_REGULAR,7.0,165.0,,,,0,,,,,,,,,knokke-heist,west-vlaanderen
10670429,lede,9340,50.9674914,3.9760549,APARTMENT,GROUND_FLOOR,386177.0,BUY_REGULAR,,118.0,HYPER_EQUIPPED,1.0,,0,1.0,17.0,1.0,170.0,,3.0,0.0,AS_NEW,lede,oost-vlaanderen
11152844,lier,2500,51.1282682,4.581426,APARTMENT,APARTMENT,274000.0,BUY_REGULAR,,116.0,INSTALLED,1.0,,1,1.0,3.0,,,,2.0,,GOOD,lier,antwerpen
11066840,diepenbeek,3590,50.9103896,5.4195074,APARTMENT,GROUND_FLOOR,195000.0,BUY_REGULAR,,65.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,,,,,4.0,0.0,GOOD,diepenbeek,limburg
10788683,bergen,7000,50.4614426,3.9694848,APARTMENT,APARTMENT,209000.0,BUY_REGULAR,,83.0,HYPER_EQUIPPED,1.0,,0,1.0,8.0,,,,3.0,,AS_NEW,mons,henegouwen
11128484,malmedy,4960,50.4302829,6.040164,APARTMENT,TRIPLEX,150000.0,BUY_REGULAR,,76.0,INSTALLED,1.0,1.0,0,1.0,30.0,,,,2.0,0.0,GOOD,malmedy,luik
10644161,knokke-heist,8300,51.3466647,3.2873771,APARTMENT,DUPLEX,935000.0,BUY_REGULAR,1.0,110.0,,,,0,,,,,,,,GOOD,knokke-heist,west-vlaanderen
